PERMNO,date,TICKER,RET
11308,20120125,KO,0.007806
11308,20120126,KO,-0.006138
11308,20120127,KO,-0.008381
11308,20120130,KO,0.000297
11308,20120131,KO,0.001038
11308,20120201,KO,0.004739
11308,20120202,KO,-0.000295
11308,20120203,KO,0.003686
11308,20120206,KO,-0.000734
11308,20120207,KO,0.007644
11308,20120208,KO,-0.003209
11308,20120209,KO,-0.005269
11308,20120210,KO,-0.000441
11308,20120213,KO,0.007359
11308,20120214,KO,0.006721
11308,20120215,KO,-0.007257
11308,20120216,KO,0.006725
11308,20120217,KO,0.002759
11308,20120221,KO,-0.003331
11308,20120222,KO,0.006248
11308,20120223,KO,-0.001011
11308,20120224,KO,-0.002602
11308,20120227,KO,-0.002464
11308,20120228,KO,0.000291
11308,20120229,KO,0.014670
11308,20120301,KO,-0.003722
11308,20120302,KO,-0.006034
11308,20120305,KO,0.000723
11308,20120306,KO,-0.006789
11308,20120307,KO,0.000436
11308,20120308,KO,0.006978
11308,20120309,KO,0.003465
11308,20120312,KO,0.009207
11308,20120313,KO,0.008696
11308,20120314,KO,-0.000427
11308,20120315,KO,0.001567
11308,20120316,KO,-0.002417
11308,20120319,KO,0.003421
11308,20120320,KO,0.002699
11308,20120321,KO,0.007508
11308,20120322,KO,0.004218
11308,20120323,KO,0.000980
11308,20120326,KO,0.005735
11308,20120327,KO,-0.000417
11308,20120328,KO,0.010992
11308,20120329,KO,0.015827
11308,20120330,KO,0.002710
11308,20120402,KO,0.001756
11308,20120403,KO,-0.005125
11308,20120404,KO,-0.004067
11308,20120405,KO,0.000136
11308,20120409,KO,-0.008167
11308,20120410,KO,-0.011665
11308,20120411,KO,0.001389
11308,20120412,KO,0.001387
11308,20120413,KO,-0.003877
11308,20120416,KO,0.006950
11308,20120417,KO,0.020845
11308,20120418,KO,0.002975
11308,20120419,KO,-0.004719
11308,20120420,KO,0.004199
11308,20120423,KO,-0.005935
11308,20120424,KO,0.005835
11308,20120425,KO,0.010928
11308,20120426,KO,0.010410
11308,20120427,KO,0.012152
11308,20120430,KO,-0.004045
11308,20120501,KO,0.007993
11308,20120502,KO,0.002990
11308,20120503,KO,0.003629
11308,20120504,KO,-0.005682
11308,20120507,KO,0.003636
11308,20120508,KO,-0.001812
11308,20120509,KO,-0.004667
11308,20120510,KO,0.008205
11308,20120511,KO,0.000775
11308,20120514,KO,-0.007745
11308,20120515,KO,-0.003903
11308,20120516,KO,-0.003134
11308,20120517,KO,-0.015852
11308,20120518,KO,-0.014244
11308,20120521,KO,0.006212
11308,20120522,KO,-0.004295
11308,20120523,KO,0.004852
11308,20120524,KO,0.013548
11308,20120525,KO,-0.004367
11308,20120529,KO,0.003057
11308,20120530,KO,-0.005301
11308,20120531,KO,-0.004396
11308,20120601,KO,-0.021946
11308,20120604,KO,0.007525
11308,20120605,KO,-0.005432
11308,20120606,KO,0.018706
11308,20120607,KO,-0.004423
11308,20120608,KO,0.012924
11308,20120611,KO,-0.007709
11308,20120612,KO,0.007233
11308,20120613,KO,0.000000
11308,20120614,KO,0.014058
11308,20120615,KO,0.004621
11308,20120618,KO,-0.001446
11308,20120619,KO,-0.003159
11308,20120620,KO,-0.002377
11308,20120621,KO,-0.011779
11308,20120622,KO,0.003616
11308,20120625,KO,-0.002269
11308,20120626,KO,0.004146
11308,20120627,KO,0.016782
11308,20120628,KO,0.003013
11308,20120629,KO,0.021157
11308,20120702,KO,0.009336
11308,20120703,KO,0.003041
11308,20120705,KO,-0.008969
11308,20120706,KO,-0.003824
11308,20120709,KO,-0.002175
11308,20120710,KO,0.000000
11308,20120711,KO,-0.006668
11308,20120712,KO,-0.010586
11308,20120713,KO,0.008351
11308,20120716,KO,-0.010352
11308,20120717,KO,0.015821
11308,20120718,KO,-0.003218
11308,20120719,KO,0.001420
11308,20120720,KO,-0.006705
11308,20120723,KO,-0.001947
11308,20120724,KO,-0.002862
11308,20120725,KO,0.004696
11308,20120726,KO,0.023760
11308,20120727,KO,0.014712
11308,20120730,KO,0.013873
11308,20120731,KO,-0.003945
11308,20120801,KO,0.002599
11308,20120802,KO,-0.015554
11308,20120803,KO,0.013542
11308,20120806,KO,-0.002351
11308,20120807,KO,-0.010789
11308,20120808,KO,-0.002633
11308,20120809,KO,-0.004022
11308,20120810,KO,-0.005679
11308,20120813,KO,-0.002412
11308,20120814,KO,0.002036
11308,20120815,KO,-0.000762
11308,20120816,KO,0.005083
11308,20120817,KO,-0.000506
11308,20120820,KO,-0.001518
11308,20120821,KO,-0.005321
11308,20120822,KO,-0.012481
11308,20120823,KO,-0.017023
11308,20120824,KO,0.009446
11308,20120827,KO,-0.007798
11308,20120828,KO,-0.004454
11308,20120829,KO,-0.014211
11308,20120830,KO,-0.008542
11308,20120831,KO,0.007001
11308,20120904,KO,-0.003209
11308,20120905,KO,0.006170
11308,20120906,KO,0.017062
11308,20120907,KO,-0.006553
11308,20120910,KO,-0.006332
11308,20120911,KO,0.002921
11308,20120912,KO,0.000927
11308,20120913,KO,0.021305
11308,20120914,KO,-0.005997
11308,20120917,KO,0.006034
11308,20120918,KO,0.007040
11308,20120919,KO,-0.002589
11308,20120920,KO,0.003115
11308,20120921,KO,-0.015787
11308,20120924,KO,0.002367
11308,20120925,KO,-0.011542
11308,20120926,KO,0.002123
11308,20120927,KO,0.014566
11308,20120928,KO,-0.009919
11308,20121001,KO,0.011864
11308,20121002,KO,-0.001042
11308,20121003,KO,-0.002608
11308,20121004,KO,0.002354
11308,20121005,KO,0.006522
11308,20121008,KO,0.000000
11308,20121009,KO,-0.000518
11308,20121010,KO,-0.012189
11308,20121011,KO,0.000525
11308,20121012,KO,0.003149
11308,20121015,KO,-0.002616
11308,20121016,KO,-0.006032
11308,20121017,KO,-0.004222
11308,20121018,KO,0.002650
11308,20121019,KO,-0.011628
11308,20121022,KO,-0.004546
11308,20121023,KO,-0.016653
11308,20121024,KO,0.007375
11308,20121025,KO,0.005694
11308,20121026,KO,-0.001348
11308,20121031,KO,0.003780
11308,20121101,KO,0.004034
11308,20121102,KO,-0.006697
11308,20121105,KO,-0.008360
11308,20121106,KO,0.017677
11308,20121107,KO,-0.018706
11308,20121108,KO,-0.009804
11308,20121109,KO,-0.001925
11308,20121112,KO,-0.005787
11308,20121113,KO,0.002217
11308,20121114,KO,-0.004148
11308,20121115,KO,0.011663
11308,20121116,KO,0.003569
11308,20121119,KO,0.018600
11308,20121120,KO,0.000268
11308,20121121,KO,0.003758
11308,20121123,KO,0.014442
11308,20121126,KO,-0.015028
11308,20121127,KO,0.001606
11308,20121128,KO,0.010556
11308,20121129,KO,0.010916
11308,20121130,KO,-0.001317
11308,20121203,KO,-0.014240
11308,20121204,KO,-0.006153
11308,20121205,KO,0.004307
11308,20121206,KO,0.001876
11308,20121207,KO,0.008828
11308,20121210,KO,-0.001856
11308,20121211,KO,0.005845
11308,20121212,KO,-0.005811
11308,20121213,KO,-0.001063
11308,20121214,KO,0.001596
11308,20121217,KO,-0.004249
11308,20121218,KO,-0.005867
11308,20121219,KO,-0.013412
11308,20121220,KO,0.007341
11308,20121221,KO,-0.004318
11308,20121224,KO,-0.004337
11308,20121226,KO,-0.008440
11308,20121227,KO,0.000000
11308,20121228,KO,-0.012356
11308,20121231,KO,0.007784
11308,20130102,KO,0.037241
11308,20130103,KO,0.000000
11308,20130104,KO,0.001596
11308,20130107,KO,-0.009559
11308,20130108,KO,-0.006970
11308,20130109,KO,-0.000270
11308,20130110,KO,-0.001890
11308,20130111,KO,-0.001353
11308,20130114,KO,0.002167
11308,20130115,KO,0.008921
11308,20130116,KO,0.000000
11308,20130117,KO,0.005091
11308,20130118,KO,0.005065
11308,20130122,KO,-0.015119
11308,20130123,KO,0.000000
11308,20130124,KO,-0.000539
11308,20130125,KO,-0.001617
11308,20130128,KO,-0.001080
11308,20130129,KO,0.011078
11308,20130130,KO,0.002138
11308,20130131,KO,-0.006933
11308,20130201,KO,0.008056
11308,20130204,KO,-0.005061
11308,20130205,KO,0.021151
11308,20130206,KO,0.004457
11308,20130207,KO,0.015662
11308,20130208,KO,-0.003598
11308,20130211,KO,-0.004127
11308,20130212,KO,-0.027195
11308,20130213,KO,-0.009318
11308,20130214,KO,-0.009944
11308,20130215,KO,0.015744
11308,20130219,KO,0.006681
11308,20130220,KO,0.001593
11308,20130221,KO,-0.000530
11308,20130222,KO,0.021480
11308,20130225,KO,-0.020768
11308,20130226,KO,0.010339
11308,20130227,KO,0.008922
11308,20130228,KO,0.007022
11308,20130301,KO,-0.000517
11308,20130304,KO,0.003101
11308,20130305,KO,-0.003606
11308,20130306,KO,0.008790
11308,20130307,KO,0.002563
11308,20130308,KO,0.002556
11308,20130311,KO,0.002295
11308,20130312,KO,-0.008904
11308,20130313,KO,-0.002310
11308,20130314,KO,0.011143
11308,20130315,KO,-0.004869
11308,20130318,KO,-0.001803
11308,20130319,KO,0.014706
11308,20130320,KO,0.013730
11308,20130321,KO,0.005016
11308,20130322,KO,-0.000749
11308,20130325,KO,0.001998
11308,20130326,KO,0.014207
11308,20130327,KO,-0.011551
11308,20130328,KO,0.005470
11308,20130401,KO,0.000247
11308,20130402,KO,0.006675
11308,20130403,KO,-0.013507
11308,20130404,KO,0.009211
11308,20130405,KO,-0.011347
11308,20130408,KO,0.019461
11308,20130409,KO,-0.003671
11308,20130410,KO,0.008843
11308,20130411,KO,0.002678
11308,20130412,KO,-0.002428
11308,20130415,KO,-0.024099
11308,20130416,KO,0.056872
11308,20130417,KO,0.004248
11308,20130418,KO,-0.010576
11308,20130419,KO,0.013302
11308,20130422,KO,0.001407
11308,20130423,KO,-0.000468
11308,20130424,KO,-0.012881
11308,20130425,KO,0.004745
11308,20130426,KO,-0.005903
11308,20130429,KO,0.003325
11308,20130430,KO,0.002131
11308,20130501,KO,-0.002835
11308,20130502,KO,-0.005923
11308,20130503,KO,0.006673
11308,20130506,KO,-0.003788
11308,20130507,KO,0.014734
11308,20130508,KO,-0.005621
11308,20130509,KO,-0.008008
11308,20130510,KO,0.000712
11308,20130513,KO,0.000949
11308,20130514,KO,0.007822
11308,20130515,KO,0.009407
11308,20130516,KO,0.003961
11308,20130517,KO,-0.002785
11308,20130520,KO,-0.013731
11308,20130521,KO,-0.000944
11308,20130522,KO,-0.002126
11308,20130523,KO,-0.007574
11308,20130524,KO,0.007393
11308,20130528,KO,0.007339
11308,20130529,KO,-0.027027
11308,20130530,KO,-0.015217
11308,20130531,KO,-0.019132
11308,20130603,KO,0.020505
11308,20130604,KO,0.014947
11308,20130605,KO,-0.018590
11308,20130606,KO,0.003444
11308,20130607,KO,0.015200
11308,20130610,KO,-0.005554
11308,20130611,KO,-0.009471
11308,20130612,KO,-0.002942
11308,20130613,KO,0.000495
11308,20130614,KO,-0.001732
11308,20130617,KO,0.008428
11308,20130618,KO,0.006146
11308,20130619,KO,-0.012705
11308,20130620,KO,-0.031675
11308,20130621,KO,0.016100
11308,20130624,KO,-0.005785
11308,20130625,KO,0.004807
11308,20130626,KO,0.015358
11308,20130627,KO,-0.001736
11308,20130628,KO,-0.003726
11308,20130701,KO,0.008726
11308,20130702,KO,-0.002224
11308,20130703,KO,0.002973
11308,20130705,KO,0.000741
11308,20130708,KO,0.000494
11308,20130709,KO,0.007153
11308,20130710,KO,-0.003674
11308,20130711,KO,0.008604
11308,20130712,KO,0.000000
11308,20130715,KO,-0.000487
11308,20130716,KO,-0.019020
11308,20130717,KO,0.015163
11308,20130718,KO,-0.000735
11308,20130719,KO,0.006861
11308,20130722,KO,-0.006084
11308,20130723,KO,0.002938
11308,20130724,KO,-0.002441
11308,20130725,KO,-0.000489
11308,20130726,KO,-0.004897
11308,20130729,KO,-0.008858
11308,20130730,KO,0.000993
11308,20130731,KO,-0.005952
11308,20130801,KO,0.012225
11308,20130802,KO,-0.008627
11308,20130805,KO,0.001740
11308,20130806,KO,0.001986
11308,20130807,KO,-0.005450
11308,20130808,KO,0.001245
11308,20130809,KO,-0.000995
11308,20130812,KO,-0.008217
11308,20130813,KO,-0.004519
11308,20130814,KO,-0.003027
11308,20130815,KO,-0.011131
11308,20130816,KO,-0.001023
11308,20130819,KO,-0.006914
11308,20130820,KO,-0.003352
11308,20130821,KO,-0.009573
11308,20130822,KO,0.000784
11308,20130823,KO,0.005482
11308,20130826,KO,-0.010384
11308,20130827,KO,0.000787
11308,20130828,KO,0.005242
11308,20130829,KO,-0.006519
11308,20130830,KO,0.002100
11308,20130903,KO,-0.007334
11308,20130904,KO,0.016887
11308,20130905,KO,-0.007784
11308,20130906,KO,0.002876
11308,20130909,KO,0.004433
11308,20130910,KO,0.002856
11308,20130911,KO,0.003883
11308,20130912,KO,-0.001547
11308,20130913,KO,0.006504
11308,20130916,KO,0.004394
11308,20130917,KO,-0.001801
11308,20130918,KO,0.020624
11308,20130919,KO,-0.007072
11308,20130920,KO,0.002289
11308,20130923,KO,-0.019543
11308,20130924,KO,-0.002589
11308,20130925,KO,-0.005191
11308,20130926,KO,0.010697
11308,20130927,KO,-0.008776
11308,20130930,KO,-0.013542
11308,20131001,KO,0.001848
11308,20131002,KO,-0.013702
11308,20131003,KO,-0.007213
11308,20131004,KO,0.001076
11308,20131007,KO,-0.004032
11308,20131008,KO,0.006208
11308,20131009,KO,-0.005365
11308,20131010,KO,0.018878
11308,20131011,KO,-0.000265
11308,20131014,KO,0.003707
11308,20131015,KO,-0.006595
11308,20131016,KO,0.009028
11308,20131017,KO,0.014474
11308,20131018,KO,0.005966
11308,20131021,KO,0.001031
11308,20131022,KO,0.006955
11308,20131023,KO,0.000000
11308,20131024,KO,-0.007419
11308,20131025,KO,0.005928
11308,20131028,KO,0.014860
11308,20131029,KO,0.004797
11308,20131030,KO,-0.004523
11308,20131031,KO,-0.001262
11308,20131101,KO,0.001011
11308,20131104,KO,-0.002525
11308,20131105,KO,-0.000253
11308,20131106,KO,0.013924
11308,20131107,KO,-0.005493
11308,20131108,KO,0.005523
11308,20131111,KO,-0.004494
11308,20131112,KO,0.000251
11308,20131113,KO,0.006018
11308,20131114,KO,0.002243
11308,20131115,KO,0.000249
11308,20131118,KO,-0.001243
11308,20131119,KO,-0.000747
11308,20131120,KO,-0.001993
11308,20131121,KO,0.009236
11308,20131122,KO,0.000000
11308,20131125,KO,-0.001484
11308,20131126,KO,-0.002972
11308,20131127,KO,0.005466
11308,20131129,KO,0.000000
11308,20131202,KO,-0.002737
11308,20131203,KO,0.006736
11308,20131204,KO,0.000496
11308,20131205,KO,-0.013376
11308,20131206,KO,0.015817
11308,20131209,KO,-0.001483
11308,20131210,KO,-0.013614
11308,20131211,KO,0.007026
11308,20131212,KO,-0.022926
11308,20131213,KO,0.000510
11308,20131216,KO,0.001020
11308,20131217,KO,-0.004329
11308,20131218,KO,0.023529
11308,20131219,KO,-0.003998
11308,20131220,KO,0.004516
11308,20131223,KO,0.002997
11308,20131224,KO,0.000747
11308,20131226,KO,0.007465
11308,20131227,KO,0.004199
11308,20131230,KO,0.010576
11308,20131231,KO,0.005354
11308,20140102,KO,-0.015735
11308,20140103,KO,-0.004919
11308,20140106,KO,-0.004696
11308,20140107,KO,0.002980
11308,20140108,KO,-0.011141
11308,20140109,KO,-0.005258
11308,20140110,KO,0.010068
11308,20140113,KO,-0.014951
11308,20140114,KO,0.004048
11308,20140115,KO,0.001764
11308,20140116,KO,-0.001258
11308,20140117,KO,-0.010829
11308,20140121,KO,0.016293
11308,20140122,KO,-0.000501
11308,20140123,KO,-0.016541
11308,20140124,KO,-0.010194
11308,20140127,KO,-0.002832
11308,20140128,KO,0.003615
11308,20140129,KO,-0.024955
11308,20140130,KO,0.007124
11308,20140131,KO,-0.009169
11308,20140203,KO,-0.016393
11308,20140204,KO,0.007527
11308,20140205,KO,0.003469
11308,20140206,KO,0.011167
11308,20140207,KO,-0.002104
11308,20140210,KO,0.016337
11308,20140211,KO,0.001815
11308,20140212,KO,-0.003364
11308,20140213,KO,0.003636
11308,20140214,KO,0.007244
11308,20140218,KO,-0.037503
11308,20140219,KO,-0.009875
11308,20140220,KO,0.005391
11308,20140221,KO,-0.003217
11308,20140224,KO,0.008607
11308,20140225,KO,0.007200
11308,20140226,KO,0.002648
11308,20140227,KO,0.005281
11308,20140228,KO,0.003415
11308,20140303,KO,-0.002094
11308,20140304,KO,0.004984
11308,20140305,KO,0.001044
11308,20140306,KO,0.003129
11308,20140307,KO,0.002079
11308,20140310,KO,0.002594
11308,20140311,KO,0.003881
11308,20140312,KO,-0.000644
11308,20140313,KO,-0.012997
11308,20140314,KO,0.005267
11308,20140317,KO,0.002620
11308,20140318,KO,0.003397
11308,20140319,KO,-0.006771
11308,20140320,KO,0.008128
11308,20140321,KO,-0.000260
11308,20140324,KO,-0.001041
11308,20140325,KO,0.005729
11308,20140326,KO,-0.000259
11308,20140327,KO,0.005439
11308,20140328,KO,0.003349
11308,20140331,KO,-0.007445
11308,20140401,KO,-0.006467
11308,20140402,KO,-0.002083
11308,20140403,KO,-0.006783
11308,20140404,KO,0.003940
11308,20140407,KO,0.010466
11308,20140408,KO,0.007250
11308,20140409,KO,0.002314
11308,20140410,KO,-0.002565
11308,20140411,KO,-0.006685
11308,20140414,KO,0.002589
11308,20140415,KO,0.037439
11308,20140416,KO,0.010204
11308,20140417,KO,0.003203
11308,20140421,KO,0.000737
11308,20140422,KO,-0.000982
11308,20140423,KO,0.000491
11308,20140424,KO,-0.000737
11308,20140425,KO,0.007617
11308,20140428,KO,0.000488
11308,20140429,KO,-0.011211
11308,20140430,KO,0.005423
11308,20140501,KO,-0.000245
11308,20140502,KO,0.004169
11308,20140505,KO,-0.004640
11308,20140506,KO,-0.006624
11308,20140507,KO,0.010373
11308,20140508,KO,-0.004400
11308,20140509,KO,0.003437
11308,20140512,KO,-0.001223
11308,20140513,KO,0.007104
11308,20140514,KO,-0.005352
11308,20140515,KO,-0.009049
11308,20140516,KO,0.009131
11308,20140519,KO,-0.004402
11308,20140520,KO,-0.003193
11308,20140521,KO,0.007146
11308,20140522,KO,-0.007096
11308,20140523,KO,0.000000
11308,20140527,KO,0.004682
11308,20140528,KO,-0.004660
11308,20140529,KO,0.001971
11308,20140530,KO,0.006149
11308,20140602,KO,-0.001222
11308,20140603,KO,0.000489
11308,20140604,KO,-0.002202
11308,20140605,KO,0.002452
11308,20140606,KO,0.002446
11308,20140609,KO,-0.001952
11308,20140610,KO,0.003911
11308,20140611,KO,-0.005113
11308,20140612,KO,-0.003304
11308,20140613,KO,-0.001237
11308,20140616,KO,0.007184
11308,20140617,KO,0.006394
11308,20140618,KO,0.015640
11308,20140619,KO,0.005534
11308,20140620,KO,-0.002393
11308,20140623,KO,0.000959
11308,20140624,KO,0.002876
11308,20140625,KO,0.002628
11308,20140626,KO,0.001668
11308,20140627,KO,0.003807
11308,20140630,KO,0.004029
11308,20140701,KO,-0.001652
11308,20140702,KO,0.000000
11308,20140703,KO,-0.001419
11308,20140707,KO,-0.002131
11308,20140708,KO,-0.004746
11308,20140709,KO,0.000238
11308,20140710,KO,0.007390
11308,20140711,KO,-0.006862
11308,20140714,KO,0.009769
11308,20140715,KO,-0.006607
11308,20140716,KO,0.000475
11308,20140717,KO,-0.002374
11308,20140718,KO,0.009757
11308,20140721,KO,-0.000707
11308,20140722,KO,-0.028538
11308,20140723,KO,-0.009225
11308,20140724,KO,0.003921
11308,20140725,KO,0.000732
11308,20140728,KO,-0.007805
11308,20140729,KO,-0.008112
11308,20140730,KO,-0.018092
11308,20140731,KO,-0.008329
11308,20140801,KO,0.000000
11308,20140804,KO,0.002800
11308,20140805,KO,-0.005584
11308,20140806,KO,0.018887
11308,20140807,KO,-0.014279
11308,20140808,KO,0.002541
11308,20140811,KO,0.003042
11308,20140812,KO,0.002780
11308,20140813,KO,0.006552
11308,20140814,KO,0.006009
11308,20140815,KO,0.017422
11308,20140818,KO,0.011497
11308,20140819,KO,-0.002177
11308,20140820,KO,-0.000242
11308,20140821,KO,0.003879
11308,20140822,KO,-0.007003
11308,20140825,KO,0.007053
11308,20140826,KO,0.004588
11308,20140827,KO,0.000000
11308,20140828,KO,0.000721
11308,20140829,KO,0.002162
11308,20140902,KO,-0.001918
11308,20140903,KO,0.003362
11308,20140904,KO,0.002154
11308,20140905,KO,-0.000716
11308,20140908,KO,-0.001434
11308,20140909,KO,0.003830
11308,20140910,KO,0.005484
11308,20140911,KO,0.002016
11308,20140912,KO,-0.011681
11308,20140915,KO,0.000965
11308,20140916,KO,0.003373
11308,20140917,KO,-0.000720
11308,20140918,KO,0.004326
11308,20140919,KO,0.006222
11308,20140922,KO,0.004043
11308,20140923,KO,-0.007816
11308,20140924,KO,0.009071
11308,20140925,KO,-0.011592
11308,20140926,KO,0.010053
11308,20140929,KO,0.001185
11308,20140930,KO,0.009704
11308,20141001,KO,0.001875
11308,20141002,KO,-0.001872
11308,20141003,KO,0.007970
11308,20141006,KO,0.013953
11308,20141007,KO,0.007339
11308,20141008,KO,0.014344
11308,20141009,KO,-0.015264
11308,20141010,KO,0.013677
11308,20141013,KO,-0.008995
11308,20141014,KO,-0.009757
11308,20141015,KO,-0.009395
11308,20141016,KO,-0.015498
11308,20141017,KO,0.007519
11308,20141020,KO,0.009562
11308,20141021,KO,-0.060291
11308,20141022,KO,-0.001475
11308,20141023,KO,0.005908
11308,20141024,KO,0.004161
11308,20141027,KO,-0.006581
11308,20141028,KO,-0.004907
11308,20141029,KO,0.009862
11308,20141030,KO,0.010742
11308,20141031,KO,0.011594
11308,20141103,KO,-0.001671
11308,20141104,KO,0.000239
11308,20141105,KO,0.011717
11308,20141106,KO,-0.000473
11308,20141107,KO,0.000709
11308,20141110,KO,0.001654
11308,20141111,KO,0.002831
11308,20141112,KO,0.004705
11308,20141113,KO,0.001873
11308,20141114,KO,-0.001402
11308,20141117,KO,0.004446
11308,20141118,KO,0.014213
11308,20141119,KO,0.015851
11308,20141120,KO,0.000678
11308,20141121,KO,0.005650
11308,20141124,KO,-0.005169
11308,20141125,KO,0.003614
11308,20141126,KO,0.003714
11308,20141128,KO,0.012192
11308,20141201,KO,-0.006246
11308,20141202,KO,-0.000224
11308,20141203,KO,-0.016614
11308,20141204,KO,-0.006849
11308,20141205,KO,0.000690
11308,20141208,KO,-0.008959
11308,20141209,KO,-0.025498
11308,20141210,KO,-0.010466
11308,20141211,KO,-0.001683
11308,20141212,KO,-0.014929
11308,20141215,KO,-0.008311
11308,20141216,KO,-0.004437
11308,20141217,KO,0.028720
11308,20141218,KO,0.020217
11308,20141219,KO,-0.010380
11308,20141222,KO,0.009535
11308,20141223,KO,0.014640
11308,20141224,KO,-0.000698
11308,20141226,KO,0.000466
11308,20141229,KO,-0.002328
11308,20141230,KO,-0.002333
11308,20141231,KO,-0.012629
11308,20150102,KO,-0.001895
11308,20150105,KO,0.000000
11308,20150106,KO,0.007594
11308,20150107,KO,0.012482
11308,20150108,KO,0.012096
11308,20150109,KO,-0.011032
11308,20150112,KO,-0.009063
11308,20150113,KO,-0.000234
11308,20150114,KO,-0.001642
11308,20150115,KO,-0.004229
11308,20150116,KO,0.003539
11308,20150120,KO,0.014813
11308,20150121,KO,0.004634
11308,20150122,KO,0.009686
11308,20150123,KO,-0.010735
11308,20150126,KO,-0.007158
11308,20150127,KO,-0.014186
11308,20150128,KO,-0.011088
11308,20150129,KO,0.004294
11308,20150130,KO,-0.022090
11308,20150202,KO,0.010202
11308,20150203,KO,0.000962
11308,20150204,KO,0.001201
11308,20150205,KO,0.002639
11308,20150206,KO,-0.008136
11308,20150209,KO,-0.005308
11308,20150210,KO,0.028377
11308,20150211,KO,-0.000708
11308,20150212,KO,-0.004720
11308,20150213,KO,-0.004268
11308,20150217,KO,-0.004287
11308,20150218,KO,-0.001913
11308,20150219,KO,0.009106
11308,20150220,KO,-0.003325
11308,20150223,KO,-0.002859
11308,20150224,KO,0.006691
11308,20150225,KO,-0.001899
11308,20150226,KO,0.009750
11308,20150227,KO,0.019783
11308,20150302,KO,-0.002309
11308,20150303,KO,-0.005787
11308,20150304,KO,-0.010477
11308,20150305,KO,-0.002353
11308,20150306,KO,-0.020755
11308,20150309,KO,-0.003131
11308,20150310,KO,-0.016912
11308,20150311,KO,-0.014500
11308,20150312,KO,0.019950
11308,20150313,KO,-0.016268
11308,20150316,KO,0.009521
11308,20150317,KO,0.005460
11308,20150318,KO,0.002222
11308,20150319,KO,-0.014286
11308,20150320,KO,0.015742
11308,20150323,KO,-0.000738
11308,20150324,KO,-0.003693
11308,20150325,KO,-0.000494
11308,20150326,KO,-0.002472
11308,20150327,KO,-0.006691
11308,20150330,KO,0.010728
11308,20150331,KO,0.000987
11308,20150401,KO,0.003206
11308,20150402,KO,0.000000
11308,20150406,KO,0.012045
11308,20150407,KO,-0.003886
11308,20150408,KO,-0.002926
11308,20150409,KO,0.003913
11308,20150410,KO,-0.004141
11308,20150413,KO,-0.004403
11308,20150414,KO,-0.004668
11308,20150415,KO,-0.002715
11308,20150416,KO,0.004950
11308,20150417,KO,-0.007389
11308,20150420,KO,0.008933
11308,20150421,KO,0.002951
11308,20150422,KO,0.012997
11308,20150423,KO,-0.008715
11308,20150424,KO,-0.001465
11308,20150427,KO,-0.001467
11308,20150428,KO,-0.001470
11308,20150429,KO,-0.006868
11308,20150430,KO,0.001729
11308,20150501,KO,0.008629
11308,20150504,KO,0.001222
11308,20150505,KO,-0.005127
11308,20150506,KO,-0.002209
11308,20150507,KO,0.000984
11308,20150508,KO,0.006880
11308,20150511,KO,-0.000976
11308,20150512,KO,-0.006106
11308,20150513,KO,0.008847
11308,20150514,KO,0.010962
11308,20150515,KO,0.000482
11308,20150518,KO,-0.004817
11308,20150519,KO,-0.000242
11308,20150520,KO,0.000968
11308,20150521,KO,-0.002902
11308,20150522,KO,-0.000485
11308,20150526,KO,-0.005338
11308,20150527,KO,0.003171
11308,20150528,KO,0.000486
11308,20150529,KO,-0.004375
11308,20150601,KO,-0.000488
11308,20150602,KO,0.001221
11308,20150603,KO,-0.002928
11308,20150604,KO,-0.006851
11308,20150605,KO,-0.012072
11308,20150608,KO,0.001496
11308,20150609,KO,0.000996
11308,20150610,KO,0.003234
11308,20150611,KO,0.002479
11308,20150612,KO,-0.003491
11308,20150615,KO,-0.009259
11308,20150616,KO,0.012377
11308,20150617,KO,0.004740
11308,20150618,KO,0.009436
11308,20150619,KO,-0.006150
11308,20150622,KO,0.001980
11308,20150623,KO,-0.002470
11308,20150624,KO,-0.004705
11308,20150625,KO,-0.004230
11308,20150626,KO,-0.000500
11308,20150629,KO,-0.015000
11308,20150630,KO,-0.004315
11308,20150701,KO,0.006882
11308,20150702,KO,-0.000253
11308,20150706,KO,-0.001773
11308,20150707,KO,0.021055
11308,20150708,KO,-0.009689
11308,20150709,KO,0.001505
11308,20150710,KO,0.011774
11308,20150713,KO,0.006685
11308,20150714,KO,0.012543
11308,20150715,KO,-0.000972
11308,20150716,KO,0.008510
11308,20150717,KO,-0.005545
11308,20150720,KO,0.003152
11308,20150721,KO,-0.004592
11308,20150722,KO,-0.007040
11308,20150723,KO,-0.001467
11308,20150724,KO,-0.009794
11308,20150727,KO,0.002473
11308,20150728,KO,0.000247
11308,20150729,KO,0.000986
11308,20150730,KO,-0.000739
11308,20150731,KO,0.012821
11308,20150803,KO,0.011198
11308,20150804,KO,0.007463
11308,20150805,KO,0.006452
11308,20150806,KO,-0.004748
11308,20150807,KO,-0.003578
11308,20150810,KO,-0.002155
11308,20150811,KO,-0.004798
11308,20150812,KO,-0.005304
11308,20150813,KO,-0.003878
11308,20150814,KO,0.003650
11308,20150817,KO,0.002424
11308,20150818,KO,-0.001209
11308,20150819,KO,-0.012591
11308,20150820,KO,-0.005640
11308,20150821,KO,-0.025154
11308,20150824,KO,-0.029092
11308,20150825,KO,-0.010162
11308,20150826,KO,0.019479
